&nbsp;   
__Top 100 Player and what they play__   
               
||Rating|Spec|Player| 
| 1502 | 3003 | ⚔️🔮 Demonhunter Havoc | [Creamòvó](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/creamòvó) |          
| 1503 | 3003 | ❤️‍🩹🟠 Druid Restoration | [Vers](https://worldofwarcraft.blizzard.com/en-us/character/us/dathremar/vers) |          
| 1504 | 3003 | ⚔️🦖 Hunter Survival | [Disciple](https://worldofwarcraft.blizzard.com/en-us/character/us/darkspear/disciple) |          
| 1505 | 3003 | ⚔️🧊 Mage Fire | [Wmpx](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/wmpx) |          
| 1506 | 3003 | ❤️‍🩹🍺 Monk Mistweaver | [Tmss](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tmss) |          
| 1507 | 3003 | ⚔️🍺 Monk Windwalker | [Tiranosaurus](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tiranosaurus) |          
| 1508 | 3003 | ⚔️🟡 Rogue Assassination | [Billo](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/billo) |          
| 1509 | 3003 | ⚔️🔵 Shaman Enhancement | [Reminisce](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/reminisce) |          
| 1510 | 3002 | ❤️‍🩹⚪ Priest Discipline | [Vegetable](https://worldofwarcraft.blizzard.com/en-us/character/us/suramar/vegetable) |          
| 1511 | 3002 | ⚔️🟡 Rogue Assassination | [Areyouokay](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/areyouokay) |          
| 1512 | 3002 | ⚔️🔵 Shaman Elemental | [Thegloc](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/thegloc) |          
| 1513 | 3002 | ⚔️🔵 Shaman Enhancement | [Hexellentx](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/hexellentx) |          
| 1514 | 3002 | ❤️‍🩹🔵 Shaman Restoration | [Shamanese](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/shamanese) |          
| 1515 | 3001 | ⚔️🟠 Druid Feral | [Animeopeners](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/animeopeners) |          
| 1516 | 3001 | ❤️‍🩹🟠 Druid Restoration | [Prejelqhere](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/prejelqhere) |          
| 1517 | 3001 | ⚔️🦖 Hunter Beastmastery | [Plugwalk](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/plugwalk) |          
| 1518 | 3001 | ⚔️🍺 Monk Windwalker | [Venfuki](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/venfuki) |          
| 1519 | 3001 | ⚔️⚪ Priest Shadow | [Rykenx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/rykenx) |          
| 1520 | 3001 | ⚔️⚪ Priest Shadow | [Stungods](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/stungods) |          
| 1521 | 3001 | ❤️‍🩹🔵 Shaman Restoration | [Msool](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/msool) |          
| 1522 | 3000 | ⚔️🔵 Deathknight Unholy | [Chachea](https://worldofwarcraft.blizzard.com/en-us/character/us/kiljaeden/chachea) |          
| 1523 | 3000 | ❤️‍🩹🍺 Monk Mistweaver | [Koyon](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/koyon) |          
| 1524 | 3000 | ❤️‍🩹🍺 Monk Mistweaver | [Mavrody](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/mavrody) |          
| 1525 | 3000 | ❤️‍🩹🌸 Paladin Holy | [Ceralium](https://worldofwarcraft.blizzard.com/en-us/character/us/arathor/ceralium) |          
| 1526 | 3000 | ❤️‍🩹⚪ Priest Discipline | [Tockix](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tockix) |          
| 1527 | 3000 | ⚔️⚪ Priest Shadow | [Cmg](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/cmg) |          
| 1528 | 3000 | ⚔️⚪ Priest Shadow | [Nadrii](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/nadrii) |          
| 1529 | 2999 | ❤️‍🩹🟠 Druid Restoration | [Zíz](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/zíz) |          
| 1530 | 2999 | ⚔️🦖 Hunter Marksmanship | [Reileralt](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/reileralt) |          
| 1531 | 2999 | ⚔️🟡 Rogue Subtlety | [Kalvish](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/kalvish) |          
| 1532 | 2999 | ⚔️🔵 Shaman Elemental | [Ilovelit](https://worldofwarcraft.blizzard.com/en-us/character/us/khaz-modan/ilovelit) |          
| 1533 | 2999 | ⚔️🔵 Shaman Elemental | [Jcube](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/jcube) |          
| 1534 | 2998 | ⚔️🔵 Deathknight Frost | [Thorediks](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/thorediks) |          
| 1535 | 2998 | ⚔️🧊 Mage Arcane | [Hugechance](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/hugechance) |          
| 1536 | 2996 | ❤️‍🩹🍺 Monk Mistweaver | [Notrof](https://worldofwarcraft.blizzard.com/en-us/character/us/korgath/notrof) |          
| 1537 | 2996 | ⚔️🟡 Rogue Assassination | [Frizxx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/frizxx) |          
| 1538 | 2995 | ❤️‍🩹🍺 Monk Mistweaver | [Rickblack](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/rickblack) |          
| 1539 | 2995 | ❤️‍🩹🍺 Monk Mistweaver | [Zenjj](https://worldofwarcraft.blizzard.com/en-us/character/us/thorium-brotherhood/zenjj) |          
| 1540 | 2995 | ❤️‍🩹🍺 Monk Mistweaver | [Griefgodx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/griefgodx) |          
| 1541 | 2995 | ❤️‍🩹🌸 Paladin Holy | [Sct](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/sct) |          
| 1542 | 2994 | ⚔️🟠 Druid Feral | [Dallas](https://worldofwarcraft.blizzard.com/en-us/character/us/demon-soul/dallas) |          
| 1543 | 2994 | ❤️‍🩹🔵 Shaman Restoration | [Tripsitx](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/tripsitx) |          
| 1544 | 2993 | ⚔️🍺 Monk Windwalker | [Homun](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/homun) |          
| 1545 | 2993 | ❤️‍🩹🔵 Shaman Restoration | [Metafour](https://worldofwarcraft.blizzard.com/en-us/character/us/arthas/metafour) |          
| 1546 | 2992 | ⚔️🟠 Druid Balance | [Drbleeg](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/drbleeg) |          
| 1547 | 2992 | ❤️‍🩹🍺 Monk Mistweaver | [Drodypunch](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/drodypunch) |          
| 1548 | 2992 | ⚔️🍺 Monk Windwalker | [Adilm](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/adilm) |          
| 1549 | 2990 | ⚔️🟠 Druid Balance | [Getoffme](https://worldofwarcraft.blizzard.com/en-us/character/us/bloodscalp/getoffme) |          
| 1550 | 2990 | ❤️‍🩹🟠 Druid Restoration | [Bignar](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/bignar) |          
| 1551 | 2990 | ⚔️🔮 Warlock Affliction | [Famelol](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/famelol) |          
| 1552 | 2989 | ⚔️🟠 Druid Balance | [Firefirelol](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/firefirelol) |          
| 1553 | 2989 | ❤️‍🩹🟠 Druid Restoration | [Flóp](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/flóp) |          
| 1554 | 2989 | ⚔️🦖 Hunter Marksmanship | [Malvnfresh](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/malvnfresh) |          
| 1555 | 2989 | ❤️‍🩹🍺 Monk Mistweaver | [Rskmedaddy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/rskmedaddy) |          
| 1556 | 2989 | ⚔️⚪ Priest Shadow | [Gruf](https://worldofwarcraft.blizzard.com/en-us/character/us/spirestone/gruf) |          
| 1557 | 2988 | ❤️‍🩹⚪ Priest Discipline | [Humblegenius](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/humblegenius) |          
| 1558 | 2988 | ❤️‍🩹⚪ Priest Discipline | [Hallak](https://worldofwarcraft.blizzard.com/en-us/character/us/gorefiend/hallak) |          
| 1559 | 2988 | ⚔️🟤️ Warrior Fury | [Smexxin](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/smexxin) |          
| 1560 | 2987 | ❤️‍🩹🍺 Monk Mistweaver | [Psykowarwolf](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/psykowarwolf) |          
| 1561 | 2987 | ⚔️🍺 Monk Windwalker | [Chopt](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/chopt) |          
| 1562 | 2987 | ❤️‍🩹⚪ Priest Discipline | [Castsmites](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/castsmites) |          
| 1563 | 2987 | ❤️‍🩹🔵 Shaman Restoration | [Eaeshaman](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/eaeshaman) |          
| 1564 | 2986 | ⚔️🍺 Monk Windwalker | [Obozo](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/obozo) |          
| 1565 | 2986 | ⚔️🔵 Shaman Elemental | [Awfulele](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/awfulele) |          
| 1566 | 2985 | ⚔️🔵 Demonhunter Havoc | [Beerbreak](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/beerbreak) |          
| 1567 | 2985 | ❤️‍🩹🟠 Druid Restoration | [Couragé](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/couragé) |          
| 1568 | 2984 | ❤️‍🩹🌸 Paladin Holy | [Kamâhlen](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/kamâhlen) |          
| 1569 | 2983 | ⚔️🌸 Deathknight Unholy | [Mesx](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/mesx) |          
| 1570 | 2983 | ⚔️🍺 Monk Windwalker | [Fenghou](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/fenghou) |          
| 1571 | 2982 | ⚔️🟠 Druid Feral | [Drbleeg](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/drbleeg) |          
| 1572 | 2982 | ⚔️🦖 Hunter Survival | [Cëb](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/cëb) |          
| 1573 | 2982 | ⚔️🔮 Warlock Affliction | [Maldiva](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/maldiva) |          
| 1574 | 2981 | ⚔️🟠 Druid Balance | [Bathrobe](https://worldofwarcraft.blizzard.com/en-us/character/us/bloodscalp/bathrobe) |          
| 1575 | 2981 | ⚔️🟠 Druid Balance | [Balancex](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/balancex) |          
| 1576 | 2981 | ⚔️⚪ Priest Shadow | [Séxgodx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/séxgodx) |          
| 1577 | 2980 | ⚔️⚪ Demonhunter Havoc | [Logdh](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/logdh) |          
| 1578 | 2980 | ❤️‍🩹🟠 Druid Restoration | [Metaphorest](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/metaphorest) |          
| 1579 | 2980 | ❤️‍🩹🍺 Monk Mistweaver | [Nanoir](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/nanoir) |          
| 1580 | 2980 | ❤️‍🩹⚪ Priest Discipline | [Challengerz](https://worldofwarcraft.blizzard.com/en-us/character/us/suramar/challengerz) |          
| 1581 | 2979 | ⚔️🟠 Druid Feral | [Bubalobrown](https://worldofwarcraft.blizzard.com/en-us/character/us/stormreaver/bubalobrown) |          
| 1582 | 2979 | ❤️‍🩹🍺 Monk Mistweaver | [Fistweaver](https://worldofwarcraft.blizzard.com/en-us/character/us/aerie-peak/fistweaver) |          
| 1583 | 2979 | ⚔️⚪ Priest Shadow | [Xmewo](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/xmewo) |          
| 1584 | 2978 | ❤️‍🩹🍺 Monk Mistweaver | [Akkiraa](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/akkiraa) |          
| 1585 | 2977 | ⚔️🟠 Druid Feral | [Decode](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/decode) |          
| 1586 | 2977 | ⚔️🍺 Monk Windwalker | [Droguex](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/droguex) |          
| 1587 | 2977 | ⚔️⚪ Priest Shadow | [Æë](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/æë) |          
| 1588 | 2977 | ⚔️🔵 Shaman Enhancement | [Venmoo](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/venmoo) |          
| 1589 | 2977 | ❤️‍🩹🔵 Shaman Restoration | [Tripsit](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/tripsit) |          
| 1590 | 2976 | ⚔️🔵 Shaman Elemental | [Lilbabyapy](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/lilbabyapy) |          
| 1591 | 2975 | ❤️‍🩹🟠 Druid Restoration | [Omkin](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/omkin) |          
| 1592 | 2975 | ❤️‍🩹🐉 Evoker Preservation | [Letra](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/letra) |          
| 1593 | 2975 | ⚔️⚪ Priest Shadow | [Strdy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/strdy) |          
| 1594 | 2974 | ⚔️🧊 Mage Fire | [Venruki](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/venruki) |          
| 1595 | 2974 | ❤️‍🩹⚪ Priest Discipline | [Mcdues](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/mcdues) |          
| 1596 | 2974 | ⚔️🟡 Rogue Subtlety | [Elusity](https://worldofwarcraft.blizzard.com/en-us/character/us/kiljaeden/elusity) |          
| 1597 | 2973 | ⚔️🟡 Rogue Assassination | [Ahjii](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/ahjii) |          
| 1598 | 2972 | ⚔️🦖 Hunter Survival | [Hamslapper](https://worldofwarcraft.blizzard.com/en-us/character/us/shattered-hand/hamslapper) |          
| 1599 | 2971 | ⚔️🧊 Mage Arcane | [Voltonjud](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/voltonjud) |          
| 1600 | 2970 | ⚔️🦖 Hunter Marksmanship | [Righthole](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/righthole) |          
| 1601 | 2970 | ⚔️🧊 Mage Frost | [Wóny](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/wóny) |          
| 1602 | 2970 | ⚔️🍺 Monk Windwalker | [Baconnugget](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/baconnugget) |          
| 1603 | 2970 | ⚔️🔵 Shaman Elemental | [Fancys](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/fancys) |          
| 1604 | 2969 | ⚔️⚪ Priest Shadow | [Gvnx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/gvnx) |          
| 1605 | 2969 | ❤️‍🩹🔵 Shaman Restoration | [Aiyinsitan](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/aiyinsitan) |          
| 1606 | 2968 | ⚔️🦖 Hunter Marksmanship | [Hfn](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/hfn) |          
| 1607 | 2968 | ❤️‍🩹⚪ Priest Discipline | [Høwtokill](https://worldofwarcraft.blizzard.com/en-us/character/us/azralon/høwtokill) |          
| 1608 | 2967 | ❤️‍🩹🟠 Druid Restoration | [Cdru](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/cdru) |          
| 1609 | 2966 | ⚔️🧊 Mage Frost | [Aeg](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/aeg) |          
| 1610 | 2966 | ❤️‍🩹🔵 Shaman Restoration | [Akwesy](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/akwesy) |          
| 1611 | 2965 | ⚔️🧊 Mage Frost | [Drawerlordx](https://worldofwarcraft.blizzard.com/en-us/character/us/galakrond/drawerlordx) |          
| 1612 | 2965 | ⚔️🔵 Shaman Elemental | [Sdgsakndf](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/sdgsakndf) |          
| 1613 | 2965 | ❤️‍🩹🔵 Shaman Restoration | [Mifuyu](https://worldofwarcraft.blizzard.com/en-us/character/us/llane/mifuyu) |          
| 1614 | 2964 | ❤️‍🩹🍺 Monk Mistweaver | [Healingman](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/healingman) |          
| 1615 | 2964 | ❤️‍🩹⚪ Priest Discipline | [Tewiyakichkn](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tewiyakichkn) |          
| 1616 | 2964 | ⚔️🟤️ Warrior Fury | [ßallinjr](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/ßallinjr) |          
| 1617 | 2963 | ⚔️🟤️ Deathknight Frost | [Chachea](https://worldofwarcraft.blizzard.com/en-us/character/us/kiljaeden/chachea) |          
| 1618 | 2963 | ⚔️🧊 Mage Frost | [Guidry](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/guidry) |          
| 1619 | 2963 | ⚔️🍺 Monk Windwalker | [Pacmankr](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/pacmankr) |          
| 1620 | 2963 | ⚔️⚪ Priest Shadow | [Taxzury](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/taxzury) |          
| 1621 | 2962 | ⚔️🔵 Shaman Elemental | [Aqpw](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/aqpw) |          
| 1622 | 2961 | ⚔️🐉 Evoker Devastation | [Stinkbreath](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/stinkbreath) |          
| 1623 | 2961 | ⚔️🧊 Mage Arcane | [Mzr](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/mzr) |          
| 1624 | 2961 | ❤️‍🩹🍺 Monk Mistweaver | [Wnbafanx](https://worldofwarcraft.blizzard.com/en-us/character/us/silver-hand/wnbafanx) |          
| 1625 | 2961 | ❤️‍🩹⚪ Priest Discipline | [Waylor](https://worldofwarcraft.blizzard.com/en-us/character/us/lethon/waylor) |          
| 1626 | 2961 | ⚔️🔵 Shaman Elemental | [Thezugele](https://worldofwarcraft.blizzard.com/en-us/character/us/zuluhed/thezugele) |          
| 1627 | 2961 | ⚔️🔵 Shaman Enhancement | [Shearhands](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/shearhands) |          
| 1628 | 2961 | ❤️‍🩹🔵 Shaman Restoration | [Conjunction](https://worldofwarcraft.blizzard.com/en-us/character/us/azjolnerub/conjunction) |          
| 1629 | 2960 | ⚔️🔵 Shaman Elemental | [Trashbeater](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/trashbeater) |          
| 1630 | 2960 | ❤️‍🩹🔵 Shaman Restoration | [Hódoong](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/hódoong) |          
| 1631 | 2959 | ❤️‍🩹⚪ Priest Discipline | [Plaedo](https://worldofwarcraft.blizzard.com/en-us/character/us/stormscale/plaedo) |          
| 1632 | 2959 | ❤️‍🩹🔵 Shaman Restoration | [Shockjob](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/shockjob) |          
| 1633 | 2958 | ⚔️🔵 Deathknight Unholy | [Mesx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/mesx) |          
| 1634 | 2958 | ⚔️🟠 Druid Feral | [Leavoe](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/leavoe) |          
| 1635 | 2958 | ⚔️🦖 Hunter Marksmanship | [Zaamsa](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/zaamsa) |          
| 1636 | 2958 | ⚔️⚪ Priest Shadow | [Xxmewo](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/xxmewo) |          
| 1637 | 2958 | ⚔️🟡 Rogue Assassination | [Ðøñtàrmørýmè](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ðøñtàrmørýmè) |          
| 1638 | 2956 | ⚔️🟡 Demonhunter Havoc | [Johnconnor](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/johnconnor) |          
| 1639 | 2956 | ❤️‍🩹⚪ Priest Discipline | [Plaedito](https://worldofwarcraft.blizzard.com/en-us/character/us/stormscale/plaedito) |          
| 1640 | 2956 | ⚔️🟡 Rogue Outlaw | [Nspr](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/nspr) |          
| 1641 | 2956 | ❤️‍🩹🔵 Shaman Restoration | [Chungxs](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/chungxs) |          
| 1642 | 2955 | ⚔️🔵 Deathknight Frost | [Defeated](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/defeated) |          
| 1643 | 2955 | ⚔️🟠 Druid Balance | [Aqulaíssaela](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/aqulaíssaela) |          
| 1644 | 2955 | ❤️‍🩹🍺 Monk Mistweaver | [Trilltwo](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/trilltwo) |          
| 1645 | 2955 | ❤️‍🩹🍺 Monk Mistweaver | [Renmw](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/renmw) |          
| 1646 | 2955 | ⚔️🍺 Monk Windwalker | [Seanx](https://worldofwarcraft.blizzard.com/en-us/character/us/nazjatar/seanx) |          
| 1647 | 2955 | ❤️‍🩹🌸 Paladin Holy | [Zeroptv](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/zeroptv) |          
| 1648 | 2954 | ⚔️🧊 Mage Frost | [Hallak](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/hallak) |          
| 1649 | 2954 | ❤️‍🩹⚪ Priest Discipline | [Celestiah](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/celestiah) |          
| 1650 | 2953 | ⚔️🧊 Mage Frost | [Tonld](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tonld) |          
| 1651 | 2952 | ⚔️🟡 Rogue Assassination | [Hazukasi](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/hazukasi) |          
| 1652 | 2952 | ⚔️🟡 Rogue Subtlety | [Xo](https://worldofwarcraft.blizzard.com/en-us/character/us/ravencrest/xo) |          
| 1653 | 2951 | ⚔️🧊 Mage Frost | [Trashcan](https://worldofwarcraft.blizzard.com/en-us/character/us/bloodscalp/trashcan) |          
| 1654 | 2951 | ❤️‍🩹⚪ Priest Discipline | [Bludrew](https://worldofwarcraft.blizzard.com/en-us/character/us/arthas/bludrew) |          
| 1655 | 2951 | ⚔️🔵 Shaman Elemental | [Cluckusham](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/cluckusham) |          
| 1656 | 2950 | ❤️‍🩹🌸 Paladin Holy | [Lavarball](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/lavarball) |          
| 1657 | 2949 | ⚔️🟠 Druid Feral | [Guy](https://worldofwarcraft.blizzard.com/en-us/character/us/drakthul/guy) |          
| 1658 | 2949 | ❤️‍🩹🔵 Shaman Restoration | [Cdues](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/cdues) |          
| 1659 | 2948 | ⚔️🟠 Druid Balance | [Smëagol](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/smëagol) |          
| 1660 | 2948 | ❤️‍🩹🟠 Druid Restoration | [Norris](https://worldofwarcraft.blizzard.com/en-us/character/us/alleria/norris) |          
| 1661 | 2948 | ⚔️🦖 Hunter Marksmanship | [Jsr](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/jsr) |          
| 1662 | 2947 | ⚔️🐉 Evoker Devastation | [Butta](https://worldofwarcraft.blizzard.com/en-us/character/us/darkspear/butta) |          
| 1663 | 2947 | ⚔️🧊 Mage Arcane | [Aegx](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/aegx) |          
| 1664 | 2947 | ❤️‍🩹⚪ Priest Discipline | [Photicz](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/photicz) |          
| 1665 | 2946 | ⚔️⚪ Deathknight Unholy | [Neroxz](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/neroxz) |          
| 1666 | 2946 | ❤️‍🩹🌸 Paladin Holy | [Retcuzyaknow](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/retcuzyaknow) |          
| 1667 | 2946 | ❤️‍🩹🔵 Shaman Restoration | [Laydboiyo](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/laydboiyo) |          
| 1668 | 2945 | ⚔️🔵 Deathknight Unholy | [Cantmove](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/cantmove) |          
| 1669 | 2945 | ❤️‍🩹🌸 Paladin Holy | [Nashagud](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/nashagud) |          
| 1670 | 2945 | ❤️‍🩹🔵 Shaman Restoration | [Meepsham](https://worldofwarcraft.blizzard.com/en-us/character/us/kilrogg/meepsham) |          
| 1671 | 2944 | ❤️‍🩹🟠 Druid Restoration | [Kroneckr](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/kroneckr) |          
| 1672 | 2944 | ❤️‍🩹🟠 Druid Restoration | [Tämmïë](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tämmïë) |          
| 1673 | 2944 | ⚔️🧊 Mage Frost | [Vcamusorz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/vcamusorz) |          
| 1674 | 2944 | ❤️‍🩹⚪ Priest Holy | [Milkgulper](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/milkgulper) |          
| 1675 | 2944 | ⚔️🔵 Shaman Enhancement | [Enhswine](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/enhswine) |          
| 1676 | 2943 | ❤️‍🩹🔵 Shaman Restoration | [Krisu](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/krisu) |          
| 1677 | 2943 | ❤️‍🩹🔵 Shaman Restoration | [Kanntok](https://worldofwarcraft.blizzard.com/en-us/character/us/quelthalas/kanntok) |          
| 1678 | 2942 | ⚔️🟠 Druid Balance | [Starsucceed](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/starsucceed) |          
| 1679 | 2942 | ⚔️🧊 Mage Frost | [Hugechance](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/hugechance) |          
| 1680 | 2942 | ❤️‍🩹🌸 Paladin Holy | [Ilovecanada](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/ilovecanada) |          
| 1681 | 2942 | ❤️‍🩹⚪ Priest Discipline | [Rinnegekz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/rinnegekz) |          
| 1682 | 2942 | ⚔️⚪ Priest Shadow | [Dyrr](https://worldofwarcraft.blizzard.com/en-us/character/us/barthilas/dyrr) |          
