||Rating|Spec|Player| 
| 3077 | 2418 | ⚔️ Rogue 🟡 Outlaw | [Dalaranxp](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/dalaranxp) |          
| 3078 | 2418 | ⚔️ Warrior 🟤️ Fury | [Arzy](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/arzy) |          
| 3079 | 2418 | ⚔️ Warrior 🟤️ Fury | [Szauren](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/szauren) |          
| 3080 | 2418 | ⚔️ Warrior 🟤️ Fury | [Kvnlol](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/kvnlol) |          
| 3081 | 2417 | ⚔️ Deathknight 🟤️ Frost | [Pkfreeze](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/pkfreeze) |          
| 3082 | 2417 | ⚔️ Mage 🧊 Arcane | [Fattey](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/fattey) |          
| 3083 | 2417 | ⚔️ Mage 🧊 Arcane | [Kmage](https://worldofwarcraft.blizzard.com/en-us/character/us/aerie-peak/kmage) |          
| 3084 | 2417 | ⚔️ Paladin 🌸 Protection | [ßleider](https://worldofwarcraft.blizzard.com/en-us/character/us/quelthalas/ßleider) |          
| 3085 | 2417 | ⚔️ Warrior 🟤️ Fury | [Ragwreck](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/ragwreck) |          
| 3086 | 2417 | ⚔️ Warrior 🟤️ Fury | [Aprelya](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/aprelya) |          
| 3087 | 2417 | ⚔️ Warrior 🟤️ Fury | [Demetor](https://worldofwarcraft.blizzard.com/en-us/character/us/skywall/demetor) |          
| 3088 | 2417 | ⚔️ Warrior 🟤️ Fury | [Doczz](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/doczz) |          
| 3089 | 2416 | ⚔️ Mage 🧊 Arcane | [Forestella](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/forestella) |          
| 3090 | 2416 | ⚔️ Mage 🧊 Fire | [Jellydonut](https://worldofwarcraft.blizzard.com/en-us/character/us/blackrock/jellydonut) |          
| 3091 | 2415 | ⚔️ Deathknight 🧊 Frost | [Dicromick](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/dicromick) |          
| 3092 | 2415 | ⚔️ Deathknight 🧊 Frost | [Hazardk](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/hazardk) |          
| 3093 | 2415 | ⚔️ Mage 🧊 Arcane | [Edji](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/edji) |          
| 3094 | 2414 | ⚔️ Deathknight 🧊 Frost | [Seandonn](https://worldofwarcraft.blizzard.com/en-us/character/us/elune/seandonn) |          
| 3095 | 2414 | ⚔️ Mage 🧊 Arcane | [Trissmarigol](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/trissmarigol) |          
| 3096 | 2414 | ⚔️ Mage 🧊 Fire | [Choccoeu](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/choccoeu) |          
| 3097 | 2413 | ⚔️ Deathknight 🧊 Frost | [Mth](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/mth) |          
| 3098 | 2413 | ⚔️ Deathknight 🧊 Frost | [Dill](https://worldofwarcraft.blizzard.com/en-us/character/us/madoran/dill) |          
| 3099 | 2413 | ⚔️ Mage 🧊 Arcane | [Instincts](https://worldofwarcraft.blizzard.com/en-us/character/us/uldum/instincts) |          
| 3100 | 2412 | ⚔️ Mage 🧊 Fire | [Sunstry](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/sunstry) |          
| 3101 | 2412 | ⚔️ Paladin 🌸 Protection | [Bouncer](https://worldofwarcraft.blizzard.com/en-us/character/us/drakkari/bouncer) |          
| 3102 | 2412 | ⚔️ Rogue 🟡 Outlaw | [Hezi](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/hezi) |          
| 3103 | 2411 | ⚔️ Mage 🧊 Arcane | [Kammany](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/kammany) |          
| 3104 | 2411 | ⚔️ Mage 🧊 Fire | [Angtherzn](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/angtherzn) |          
| 3105 | 2410 | ⚔️ Mage 🧊 Arcane | [Markage](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/markage) |          
| 3106 | 2410 | ⚔️ Mage 🧊 Arcane | [Ihatemodels](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ihatemodels) |          
| 3107 | 2410 | ⚔️ Mage 🧊 Arcane | [Juniel](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/juniel) |          
| 3108 | 2410 | ⚔️ Mage 🧊 Fire | [Nïelÿ](https://worldofwarcraft.blizzard.com/en-us/character/us/goldrinn/nïelÿ) |          
| 3109 | 2409 | ⚔️ Mage 🧊 Arcane | [Tweydey](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tweydey) |          
| 3110 | 2409 | ⚔️ Mage 🧊 Fire | [Chillfright](https://worldofwarcraft.blizzard.com/en-us/character/us/korgath/chillfright) |          
| 3111 | 2408 | ⚔️ Deathknight 🧊 Frost | [Hunrune](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/hunrune) |          
| 3112 | 2408 | ⚔️ Mage 🧊 Arcane | [Deelzy](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/deelzy) |          
| 3113 | 2408 | ⚔️ Mage 🧊 Arcane | [Mccashdollar](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/mccashdollar) |          
| 3114 | 2406 | ⚔️ Mage 🧊 Arcane | [Mwako](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/mwako) |          
| 3115 | 2406 | ⚔️ Mage 🧊 Fire | [Leakyboots](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/leakyboots) |          
| 3116 | 2405 | ⚔️ Mage 🧊 Arcane | [Delibros](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/delibros) |          
| 3117 | 2403 | ⚔️ Mage 🧊 Fire | [Bbnobust](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/bbnobust) |          
| 3118 | 2402 | ⚔️ Deathknight 🧊 Frost | [Nofoamlattes](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/nofoamlattes) |          
| 3119 | 2401 | ⚔️ Mage 🧊 Arcane | [Horoba](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/horoba) |          
| 3120 | 2401 | ⚔️ Mage 🧊 Fire | [Presspoly](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/presspoly) |          
| 3121 | 2401 | ⚔️ Rogue 🟡 Outlaw | [Coalie](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/coalie) |          
| 3122 | 2400 | ⚔️ Paladin 🌸 Protection | [Hogadin](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/hogadin) |          
| 3123 | 2399 | ⚔️ Mage 🧊 Fire | [Sikeyzlol](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/sikeyzlol) |          
| 3124 | 2397 | ⚔️ Deathknight 🧊 Frost | [Nymk](https://worldofwarcraft.blizzard.com/en-us/character/us/ysera/nymk) |          
| 3125 | 2395 | ⚔️ Deathknight 🧊 Frost | [Hotdk](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/hotdk) |          
| 3126 | 2394 | ⚔️ Mage 🧊 Fire | [Xtymhxy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/xtymhxy) |          
| 3127 | 2393 | ⚔️ Mage 🧊 Arcane | [Annarrkee](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/annarrkee) |          
| 3128 | 2391 | ⚔️ Deathknight 🧊 Frost | [Howdoulose](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/howdoulose) |          
| 3129 | 2390 | ⚔️ Mage 🧊 Fire | [Peachygamer](https://worldofwarcraft.blizzard.com/en-us/character/us/stormscale/peachygamer) |          
| 3130 | 2388 | ⚔️ Deathknight 🧊 Frost | [Blasphemusxd](https://worldofwarcraft.blizzard.com/en-us/character/us/scarlet-crusade/blasphemusxd) |          
| 3131 | 2388 | ⚔️ Deathknight 🧊 Frost | [Saberest](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/saberest) |          
| 3132 | 2386 | ⚔️ Mage 🧊 Fire | [Icetkox](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/icetkox) |          
| 3133 | 2385 | ⚔️ Deathknight 🧊 Frost | [Kekwjovin](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/kekwjovin) |          
| 3134 | 2385 | ⚔️ Mage 🧊 Arcane | [Bmx](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/bmx) |          
| 3135 | 2378 | ⚔️ Mage 🧊 Fire | [Hozitojonez](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/hozitojonez) |          
| 3136 | 2378 | ⚔️ Mage 🧊 Fire | [Freeloo](https://worldofwarcraft.blizzard.com/en-us/character/us/lothar/freeloo) |          
| 3137 | 2377 | ⚔️ Rogue 🟡 Outlaw | [Ojibwe](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ojibwe) |          
| 3138 | 2374 | ⚔️ Mage 🧊 Fire | [Sorankim](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/sorankim) |          
| 3139 | 2366 | ⚔️ Rogue 🟡 Outlaw | [Cauthonx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/cauthonx) |          
| 3140 | 2364 | ⚔️ Mage 🧊 Fire | [Nilla](https://worldofwarcraft.blizzard.com/en-us/character/us/hyjal/nilla) |          
| 3141 | 2359 | ⚔️ Deathknight 🧊 Frost | [Ceomdae](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ceomdae) |          
| 3142 | 2347 | ⚔️ Rogue 🟡 Outlaw | [Vanguârds](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/vanguârds) |          
| 3143 | 2340 | ⚔️ Rogue 🟡 Outlaw | [Inhume](https://worldofwarcraft.blizzard.com/en-us/character/us/eredar/inhume) |          
| 3144 | 2334 | ⚔️ Mage 🧊 Fire | [Hallak](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/hallak) |          
| 3145 | 2327 | ⚔️ Paladin 🌸 Protection | [Mmrleecher](https://worldofwarcraft.blizzard.com/en-us/character/us/drakkari/mmrleecher) |          
| 3146 | 2322 | ⚔️ Monk 🍺 Brewmaster | [Griefist](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/griefist) |          
| 3147 | 2294 | ⚔️ Rogue 🟡 Outlaw | [Stonebank](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/stonebank) |          
| 3148 | 2291 | ⚔️ Monk 🍺 Brewmaster | [Sultanofwind](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/sultanofwind) |          
| 3149 | 2278 | ⚔️ Monk 🍺 Brewmaster | [Pounder](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/pounder) |          
| 3150 | 2273 | ⚔️ Paladin 🌸 Protection | [Flowerheart](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/flowerheart) |          
| 3151 | 2262 | ⚔️ Paladin 🌸 Protection | [Mortalx](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/mortalx) |          
| 3152 | 2245 | ⚔️ Paladin 🌸 Protection | [Höpönpöppö](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/höpönpöppö) |          
| 3153 | 2243 | ⚔️ Rogue 🟡 Outlaw | [Nèv](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/nèv) |          
| 3154 | 2240 | ⚔️ Paladin 🌸 Protection | [Kàtyakischùk](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/kàtyakischùk) |          
| 3155 | 2238 | ⚔️ Rogue 🟡 Outlaw | [Mewogue](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/mewogue) |          
| 3156 | 2220 | ⚔️ Rogue 🟡 Outlaw | [Joeku](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/joeku) |          
| 3157 | 2218 | ⚔️ Rogue 🟡 Outlaw | [Jojoman](https://worldofwarcraft.blizzard.com/en-us/character/us/thaurissan/jojoman) |          
| 3158 | 2214 | ⚔️ Paladin 🌸 Protection | [Kierolechita](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/kierolechita) |          
| 3159 | 2213 | ⚔️ Rogue 🟡 Outlaw | [Fryphilip](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/fryphilip) |          
| 3160 | 2209 | ⚔️ Monk 🍺 Brewmaster | [Birgs](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/birgs) |          
| 3161 | 2198 | ⚔️ Paladin 🌸 Protection | [Sabry](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/sabry) |          
| 3162 | 2190 | ⚔️ Paladin 🌸 Protection | [Hölkynkölkyn](https://worldofwarcraft.blizzard.com/en-us/character/us/barthilas/hölkynkölkyn) |          
| 3163 | 2189 | ⚔️ Paladin 🌸 Protection | [Divineidiot](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/divineidiot) |          
| 3164 | 2187 | ⚔️ Rogue 🟡 Outlaw | [Bradmaditz](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/bradmaditz) |          
| 3165 | 2186 | ⚔️ Paladin 🌸 Protection | [Abdulsmith](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/abdulsmith) |          
| 3166 | 2179 | ⚔️ Paladin 🌸 Protection | [Pezuñîtas](https://worldofwarcraft.blizzard.com/en-us/character/us/quelthalas/pezuñîtas) |          
| 3167 | 2178 | ⚔️ Monk 🍺 Brewmaster | [Didwy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/didwy) |          
| 3168 | 2172 | ⚔️ Rogue 🟡 Outlaw | [Tewt](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/tewt) |          
| 3169 | 2171 | ⚔️ Rogue 🟡 Outlaw | [Masquerader](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/masquerader) |          
| 3170 | 2169 | ⚔️ Rogue 🟡 Outlaw | [Dennerdz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/dennerdz) |          
| 3171 | 2161 | ⚔️ Demonhunter 🟡 Vengeance | [Mathendron](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/mathendron) |          
| 3172 | 2160 | ⚔️ Rogue 🟡 Outlaw | [Selohyek](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/selohyek) |          
| 3173 | 2159 | ⚔️ Paladin 🌸 Protection | [Sutadansa](https://worldofwarcraft.blizzard.com/en-us/character/us/doomhammer/sutadansa) |          
| 3174 | 2153 | ⚔️ Rogue 🟡 Outlaw | [Eatcheese](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/eatcheese) |          
| 3175 | 2148 | ⚔️ Paladin 🌸 Protection | [Cowtrox](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/cowtrox) |          
| 3176 | 2148 | ⚔️ Rogue 🟡 Outlaw | [Tetratone](https://worldofwarcraft.blizzard.com/en-us/character/us/korgath/tetratone) |          
| 3177 | 2146 | ⚔️ Paladin 🌸 Protection | [Conquer](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/conquer) |          
| 3178 | 2146 | ⚔️ Paladin 🌸 Protection | [Sct](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/sct) |          
| 3179 | 2141 | ⚔️ Paladin 🌸 Protection | [Upally](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/upally) |          
| 3180 | 2140 | ⚔️ Paladin 🌸 Protection | [Zugonomics](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/zugonomics) |          
| 3181 | 2133 | ⚔️ Paladin 🌸 Protection | [Gloriousossa](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/gloriousossa) |          
| 3182 | 2131 | ⚔️ Paladin 🌸 Protection | [Kujah](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/kujah) |          
| 3183 | 2130 | ⚔️ Monk 🍺 Brewmaster | [Pulp](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/pulp) |          
| 3184 | 2129 | ⚔️ Warrior 🟤️ Protection | [Arashkurdish](https://worldofwarcraft.blizzard.com/en-us/character/us/stormreaver/arashkurdish) |          
| 3185 | 2126 | ⚔️ Paladin 🌸 Protection | [Nafies](https://worldofwarcraft.blizzard.com/en-us/character/us/hakkar/nafies) |          
| 3186 | 2124 | ⚔️ Monk 🍺 Brewmaster | [Youliveidie](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/youliveidie) |          
| 3187 | 2123 | ⚔️ Paladin 🌸 Protection | [Glorioussosa](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/glorioussosa) |          
| 3188 | 2119 | ⚔️ Paladin 🌸 Protection | [Wuhb](https://worldofwarcraft.blizzard.com/en-us/character/us/aerie-peak/wuhb) |          
| 3189 | 2119 | ⚔️ Rogue 🟡 Outlaw | [Welinth](https://worldofwarcraft.blizzard.com/en-us/character/us/thunderlord/welinth) |          
| 3190 | 2118 | ⚔️ Rogue 🟡 Outlaw | [Esraxo](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/esraxo) |          
| 3191 | 2117 | ⚔️ Rogue 🟡 Outlaw | [Nightr](https://worldofwarcraft.blizzard.com/en-us/character/us/blackrock/nightr) |          
| 3192 | 2116 | ⚔️ Monk 🍺 Brewmaster | [Marrowgar](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/marrowgar) |          
| 3193 | 2116 | ⚔️ Paladin 🌸 Protection | [Washd](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/washd) |          
| 3194 | 2116 | ⚔️ Paladin 🌸 Protection | [Conqueer](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/conqueer) |          
| 3195 | 2115 | ⚔️ Paladin 🌸 Protection | [Smittywerben](https://worldofwarcraft.blizzard.com/en-us/character/us/gurubashi/smittywerben) |          
| 3196 | 2114 | ⚔️ Rogue 🟡 Outlaw | [Luolan](https://worldofwarcraft.blizzard.com/en-us/character/us/kargath/luolan) |          
| 3197 | 2114 | ⚔️ Warrior 🟤️ Protection | [Kydravx](https://worldofwarcraft.blizzard.com/en-us/character/us/khadgar/kydravx) |          
| 3198 | 2110 | ⚔️ Monk 🍺 Brewmaster | [Theøry](https://worldofwarcraft.blizzard.com/en-us/character/us/korgath/theøry) |          
| 3199 | 2109 | ⚔️ Rogue 🟡 Outlaw | [Bluerose](https://worldofwarcraft.blizzard.com/en-us/character/us/blackwing-lair/bluerose) |          
| 3200 | 2108 | ⚔️ Deathknight 🟡 Blood | [Neroxzdvm](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/neroxzdvm) |          
| 3201 | 2108 | ⚔️ Rogue 🟡 Outlaw | [Millspec](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/millspec) |          
| 3202 | 2108 | ⚔️ Rogue 🟡 Outlaw | [Lynthania](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/lynthania) |          
| 3203 | 2104 | ⚔️ Paladin 🌸 Protection | [Dasp](https://worldofwarcraft.blizzard.com/en-us/character/us/nagrand/dasp) |          
| 3204 | 2102 | ⚔️ Monk 🍺 Brewmaster | [Raiinclloud](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/raiinclloud) |          
| 3205 | 2102 | ⚔️ Rogue 🟡 Outlaw | [Fabirogue](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/fabirogue) |          
| 3206 | 2102 | ⚔️ Rogue 🟡 Outlaw | [Eggmanjr](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/eggmanjr) |          
| 3207 | 2101 | ⚔️ Paladin 🌸 Protection | [Bullmarket](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/bullmarket) |          
| 3208 | 2100 | ⚔️ Paladin 🌸 Protection | [Sharp](https://worldofwarcraft.blizzard.com/en-us/character/us/bladefist/sharp) |          
| 3209 | 2100 | ⚔️ Rogue 🟡 Outlaw | [Arena](https://worldofwarcraft.blizzard.com/en-us/character/us/uldum/arena) |          
| 3210 | 2097 | ⚔️ Paladin 🌸 Protection | [Ëlmaster](https://worldofwarcraft.blizzard.com/en-us/character/us/nemesis/ëlmaster) |          
| 3211 | 2097 | ⚔️ Rogue 🟡 Outlaw | [Kuangtuzei](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/kuangtuzei) |          
| 3212 | 2095 | ⚔️ Paladin 🌸 Protection | [Krênåi](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/krênåi) |          
| 3213 | 2089 | ⚔️ Paladin 🌸 Protection | [Míguelito](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/míguelito) |          
| 3214 | 2089 | ⚔️ Warrior 🟤️ Protection | [Memphisrains](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/memphisrains) |          
| 3215 | 2084 | ⚔️ Deathknight 🟤️ Blood | [Jakeboyswag](https://worldofwarcraft.blizzard.com/en-us/character/us/shandris/jakeboyswag) |          
| 3216 | 2084 | ⚔️ Paladin 🌸 Protection | [Flintwolf](https://worldofwarcraft.blizzard.com/en-us/character/us/proudmoore/flintwolf) |          
| 3217 | 2083 | ⚔️ Rogue 🟡 Outlaw | [Ascherx](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/ascherx) |          
| 3218 | 2081 | ⚔️ Paladin 🌸 Protection | [Whanks](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/whanks) |          
| 3219 | 2079 | ⚔️ Paladin 🌸 Protection | [Kujah](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/kujah) |          
| 3220 | 2078 | ⚔️ Rogue 🟡 Outlaw | [Xenyattah](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/xenyattah) |          
| 3221 | 2076 | ⚔️ Paladin 🌸 Protection | [Höpönlöpö](https://worldofwarcraft.blizzard.com/en-us/character/us/barthilas/höpönlöpö) |          
| 3222 | 2073 | ⚔️ Demonhunter 🌸 Vengeance | [Zalieria](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/zalieria) |          
| 3223 | 2072 | ⚔️ Paladin 🌸 Protection | [Cleanprotein](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/cleanprotein) |          
| 3224 | 2066 | ⚔️ Paladin 🌸 Protection | [Shôtgun](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/shôtgun) |          
| 3225 | 2065 | ⚔️ Deathknight 🌸 Blood | [Cantmove](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/cantmove) |          
| 3226 | 2061 | ⚔️ Monk 🍺 Brewmaster | [Lowiebowie](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/lowiebowie) |          
| 3227 | 2060 | ⚔️ Paladin 🌸 Protection | [Zhspeilian](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/zhspeilian) |          
| 3228 | 2060 | ⚔️ Paladin 🌸 Protection | [Zeanut](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/zeanut) |          
| 3229 | 2059 | ⚔️ Paladin 🌸 Protection | [Battlemode](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/battlemode) |          
| 3230 | 2057 | ⚔️ Paladin 🌸 Protection | [Bubblemark](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/bubblemark) |          
| 3231 | 2057 | ⚔️ Rogue 🟡 Outlaw | [Yoloswag](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/yoloswag) |          
| 3232 | 2054 | ⚔️ Rogue 🟡 Outlaw | [Pradaz](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/pradaz) |          
| 3233 | 2051 | ⚔️ Monk 🍺 Brewmaster | [Pléb](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/pléb) |          
| 3234 | 2051 | ⚔️ Rogue 🟡 Outlaw | [Jgx](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/jgx) |          
| 3235 | 2051 | ⚔️ Warrior 🟤️ Protection | [Russelcrowe](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/russelcrowe) |          
| 3236 | 2050 | ⚔️ Monk 🍺 Brewmaster | [Awfulww](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/awfulww) |          
| 3237 | 2050 | ⚔️ Rogue 🟡 Outlaw | [Kents](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/kents) |          
| 3238 | 2049 | ⚔️ Demonhunter 🟡 Vengeance | [Lemilion](https://worldofwarcraft.blizzard.com/en-us/character/us/wyrmrest-accord/lemilion) |          
| 3239 | 2049 | ⚔️ Paladin 🌸 Protection | [Sheex](https://worldofwarcraft.blizzard.com/en-us/character/us/burning-legion/sheex) |          
| 3240 | 2046 | ⚔️ Paladin 🌸 Protection | [Deltt](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/deltt) |          
| 3241 | 2046 | ⚔️ Paladin 🌸 Protection | [Chanimalf](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/chanimalf) |          
| 3242 | 2043 | ⚔️ Rogue 🟡 Outlaw | [Drippyho](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/drippyho) |          
| 3243 | 2040 | ⚔️ Demonhunter 🟡 Vengeance | [Drakshallah](https://worldofwarcraft.blizzard.com/en-us/character/us/the-scryers/drakshallah) |          
| 3244 | 2037 | ⚔️ Rogue 🟡 Outlaw | [Pussonboots](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/pussonboots) |          
| 3245 | 2035 | ⚔️ Deathknight 🟡 Blood | [Brath](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/brath) |          
| 3246 | 2035 | ⚔️ Paladin 🌸 Protection | [Roolol](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/roolol) |          
| 3247 | 2031 | ⚔️ Paladin 🌸 Protection | [Dawitcher](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/dawitcher) |          
| 3248 | 2028 | ⚔️ Paladin 🌸 Protection | [Cattlemode](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/cattlemode) |          
| 3249 | 2026 | ⚔️ Paladin 🌸 Protection | [Znt](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/znt) |          
| 3250 | 2022 | ⚔️ Paladin 🌸 Protection | [Guppydaddy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/guppydaddy) |          
| 3251 | 2022 | ⚔️ Paladin 🌸 Protection | [Psiemylove](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/psiemylove) |          
| 3252 | 2021 | ⚔️ Paladin 🌸 Protection | [Måpâçhítø](https://worldofwarcraft.blizzard.com/en-us/character/us/drakkari/måpâçhítø) |          
| 3253 | 2018 | ⚔️ Rogue 🟡 Outlaw | [Peteylee](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/peteylee) |          
| 3254 | 2013 | ⚔️ Deathknight 🟡 Blood | [Drneroxz](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/drneroxz) |          
| 3255 | 2011 | ⚔️ Paladin 🌸 Protection | [Ganonmain](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/ganonmain) |          
